resource,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2000/01/rdf-schema#label,http://www.w3.org/2000/01/rdf-schema#comment,http://xmlns.com/foaf/0.1/name,http://xmlns.com/foaf/0.1/homepage,http://dbpedia.org/property/name,http://xmlns.com/foaf/0.1/depiction,http://purl.org/dc/terms/subject,http://dbpedia.org/ontology/wikiPageID,http://dbpedia.org/ontology/wikiPageRevisionID,http://dbpedia.org/ontology/wikiPageWikiLink,http://dbpedia.org/ontology/wikiPageExternalLink,http://www.w3.org/2002/07/owl#sameAs,http://dbpedia.org/property/sim,http://dbpedia.org/property/smartphones,http://dbpedia.org/property/sound,http://dbpedia.org/property/tablets,http://dbpedia.org/property/waterResist,http://dbpedia.org/property/wikiPageUsesTemplate,http://dbpedia.org/ontology/thumbnail,http://dbpedia.org/property/memoryCard,http://dbpedia.org/property/caption,http://dbpedia.org/property/logo,http://dbpedia.org/property/manufacturer,http://dbpedia.org/property/predecessor,http://dbpedia.org/property/released,http://dbpedia.org/property/series,http://dbpedia.org/property/slogan,http://dbpedia.org/property/website,http://dbpedia.org/ontology/abstract,http://dbpedia.org/property/brand,http://dbpedia.org/property/charging,http://dbpedia.org/property/codename,http://dbpedia.org/property/connectivity,http://dbpedia.org/property/extDisplay,http://dbpedia.org/property/form,http://dbpedia.org/property/input,http://dbpedia.org/property/modelnumber,http://dbpedia.org/property/networks,http://dbpedia.org/property/os,http://www.w3.org/ns/prov#wasDerivedFrom,http://dbpedia.org/ontology/wikiPageLength,http://dbpedia.org/ontology/releaseDate,http://dbpedia.org/ontology/manufacturer,http://dbpedia.org/ontology/operatingSystem,http://xmlns.com/foaf/0.1/isPrimaryTopicOf,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://dbpedia.org/property/serieslabel,http://dbpedia.org/property/soc,http://dbpedia.org/property/storage,http://dbpedia.org/property/cpu,http://dbpedia.org/property/memory,http://dbpedia.org/property/available,http://dbpedia.org/property/colors,http://dbpedia.org/property/other,http://dbpedia.org/property/related,http://dbpedia.org/property/title,http://dbpedia.org/property/type,http://dbpedia.org/property/years,http://dbpedia.org/property/gpu,http://dbpedia.org/property/hac,http://dbpedia.org/property/software,http://dbpedia.org/property/wireless,http://dbpedia.org/property/smart,http://dbpedia.org/property/imagesize,http://dbpedia.org/property/people,http://dbpedia.org/property/size,http://dbpedia.org/property/successor,http://dbpedia.org/property/video,http://dbpedia.org/property/below,http://dbpedia.org/property/battery,http://dbpedia.org/property/display,http://dbpedia.org/property/frontCamera,http://dbpedia.org/property/laptops,http://dbpedia.org/property/phones,http://dbpedia.org/property/rearCamera,http://dbpedia.org/property/scooter,http://dbpedia.org/property/alt,http://dbpedia.org/property/madeIn,http://dbpedia.org/property/vivo,http://dbpedia.org/property/brands,http://dbpedia.org/property/after,http://dbpedia.org/property/before,http://dbpedia.org/property/iqoo,http://dbpedia.org/property/oneplus,http://dbpedia.org/property/oppo,http://dbpedia.org/property/realme,http://dbpedia.org/ontology/weight,http://dbpedia.org/property/logosize,http://dbpedia.org/property/tac,http://dbpedia.org/property/ve,http://dbpedia.org/property/i,http://dbpedia.org/property/c,http://dbpedia.org/property/m,http://dbpedia.org/property/q,http://dbpedia.org/property/status,http://dbpedia.org/property/t,http://dbpedia.org/property/v,http://dbpedia.org/property/w,http://dbpedia.org/property/weight,http://dbpedia.org/property/a,http://dbpedia.org/property/e,http://dbpedia.org/property/4ltr,http://dbpedia.org/property/android,http://dbpedia.org/property/cdd,http://dbpedia.org/property/international,http://dbpedia.org/property/mpx,http://dbpedia.org/ontology/status,http://dbpedia.org/property/discontinued,http://dbpedia.org/property/xFamily,http://dbpedia.org/property/xSeries,http://dbpedia.org/property/xseries,http://dbpedia.org/property/developer,http://dbpedia.org/property/dimensions,http://dbpedia.org/property/1000Series,http://dbpedia.org/property/2000Series,http://dbpedia.org/property/3000Series,http://dbpedia.org/property/3DigitSeries,http://dbpedia.org/property/3DigitSymbian,http://dbpedia.org/property/5000Series,http://dbpedia.org/property/6000Series,http://dbpedia.org/property/7000Series,http://dbpedia.org/property/8000Series,http://dbpedia.org/property/9000Series,http://dbpedia.org/property/asha,http://dbpedia.org/property/cSeries,http://dbpedia.org/property/cseries,http://dbpedia.org/property/eseries,http://dbpedia.org/property/gSeries,http://dbpedia.org/property/internet,http://dbpedia.org/property/lumia,http://dbpedia.org/property/miscellaneous,http://dbpedia.org/property/nGage,http://dbpedia.org/property/nseries,http://dbpedia.org/property/originals,http://dbpedia.org/property/releasedate,http://dbpedia.org/property/date,http://dbpedia.org/property/reason,http://purl.org/linguistics/gold/hypernym
http://dbpedia.org/resource/Samsung_Galaxy_S22,"http://www.w3.org/2002/07/owl#Thing, http://dbpedia.org/ontology/Device","سامسونج جالكسي إس 22, Samsung Galaxy S22, Samsung Galaxy S22, Samsung Galaxy S22, Samsung Galaxy S22, Samsung Galaxy S22, 삼성 갤럭시 S22, Samsung Galaxy S22, Samsung Galaxy S22, Samsung Galaxy S22, Samsung Galaxy S22, 三星Galaxy S22, Samsung Galaxy S22","سامسونج جالكسي إس 22 (بالإنجليزية: Samsung Galaxy S22)‏ هي عبارة عن سلسلة من الهواتف الذكية التي تعمل بنظام أندرويد، والتي تم تصميمها، تطويرها، تسويقها، وتصنيعها بواسطة سامسونج للإلكترونيات كجزء من سلسلة سامسونج جالكسي إس. تعمل بشكل جماعي كخَلَف لسلسلة سامسونج جالكسي إس 21. تاريخ الإصدار 2022 فبراير, Das Samsung Galaxy S22, S22+ und Samsung Galaxy S22 Ultra sind Smartphones der Galaxy-S-Reihe des südkoreanischen Unternehmens Samsung Electronics. Alle drei Geräte wurden am 9. Februar 2022 der Öffentlichkeit präsentiert. Eine Besonderheit ist, dass in das Galaxy S22 Ultra erstmals der Stylus S-Pen integriert ist., Samsung Galaxy S22 es una serie de teléfonos inteligentes con sistema operativo Android 12 diseñados, desarrollados, fabricados y comercializados por Samsung Electronics como parte de su serie Samsung Galaxy S. ​Fue presentado en el evento Galaxy Unpacked de Samsung en 9 de febrero de 2022, está línea es el sucesor de las líneas Galaxy S21 y Galaxy Note 20., Samsung Galaxy S22 adalah serangkaian ponsel pintar berbasis Android yang dirancang, dikembangkan, diproduksi, dan dipasarkan oleh Samsung Electronics sebagai bagian dari seri Galaxy S-nya. Diluncurkan pada acara Galaxy Unpacked-nya Samsung pada 9 Februari 2022, seri ini menjadi penerus seri Galaxy S21 dan seri Galaxy Note 20., Les Samsung Galaxy S22, Samsung Galaxy S22+ et Samsung Galaxy S22 Ultra sont des smartphones fonctionnant sous Android produits et vendus par Samsung Electronics en 2022, modèles de la 13e génération de la série haut de gamme des Galaxy S, présenté le 9 février 2022 à l'évenement Galaxy Unpacked. C'est le successeur du Samsung Galaxy S21 5G., Samsung Galaxy S22 è una linea di smartphone con sistema operativo Android, realizzata e progettata dalla Samsung Electronics della serie Samsung Galaxy S e presentata durante il Galaxy Unpacked il 9 febbraio 2022 assieme alla serie ., 삼성 갤럭시 S22(영어: Samsung Galaxy S22), 삼성 갤럭시 S22+(영어: Samsung Galaxy S22+), 삼성 갤럭시 S22 울트라(영어: Samsung Galaxy S22 Ultra)는 삼성전자가 갤럭시 S 시리즈의 일부로 설계, 개발, 제조, 판매하는 안드로이드 스마트폰 시리즈이다. 갤럭시 S21 시리즈와 갤럭시 노트 20 시리즈의 후속작이다., Samsung Galaxy S22（サムスン ギャラクシー エストゥエンティツー）は、サムスン電子がGalaxy Sシリーズとして設計・開発・製造・販売するAndroid搭載スマートフォンのシリーズである。Galaxy S21シリーズとGalaxy Note 20シリーズの後継機となる。, Samsung Galaxy S22 — линейка смартфонов на базе Android, разработанных, продаваемых и производимых компанией Samsung Electronics в рамках своей серии Galaxy S. Эта серия является преемником серий Galaxy S21 и Galaxy Note 20. Линейка была представлена на мероприятии Samsung Galaxy Unpacked 9 февраля 2022 года. Продажи начались 1 марта. Продажи в Российской Федерации были отменены., Samsung Galaxy S22 — лінійка смартфонів на базі Android, який розроблена, продається та виробляється Samsung Electronics в рамках своєї серії . Ця серія є наступником серій Galaxy S21 та Galaxy Note 20, останньої наступником є версія Ultra. Лінійка була представлена на заході Samsung 9 лютого 2022 року., 三星Galaxy S22（英語：Samsung Galaxy S22）是一款由三星電子設計、生產、銷售和製造的智慧型手機系列產品，是三星Galaxy S系列中的第11代，該系列為Galaxy S21和Galaxy Note 20的繼承產品，首次於2022年2月9日的三星Galaxy Unpack活动中亮相。, The Samsung Galaxy S22 is a series of Android-based smartphones designed, developed, manufactured, and marketed by Samsung Electronics as part of its Galaxy S series. Unveiled at Samsung's Galaxy Unpacked event on 9 February 2022. They collectively serve as the successor to the Samsung Galaxy S21 series. The first three smartphones were unveiled at Samsung's Galaxy Unpacked event on 9 February 2022. The three phones were released in the United States and Europe on 25 February 2022. The Galaxy S22, S22+, and S22 Ultra launch prices started at $799.99, $999.99, and $1199.99, respectively.","Samsung Galaxy S22, Samsung Galaxy S22 Ultra, Samsung Galaxy S22+",https://www.samsung.com/global/galaxy/galaxy-s22-ultra/,"Samsung Galaxy S22, Samsung Galaxy S22 Ultra, Samsung Galaxy S22+","http://commons.wikimedia.org/wiki/Special:FilePath/SamsungGalaxyS22Series.png, http://commons.wikimedia.org/wiki/Special:FilePath/20220210_삼성_갤럭시_S22+.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/20220210_삼성_갤럭시s22.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/20220210_삼성_갤럭시s22_시리즈.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/20220210_삼성_갤럭시s22_울트라.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Back_of_the_Samsung_Galaxy_S22.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Back_of_the_Samsung_Galaxy_S22_Ultra.jpg, http://commons.wikimedia.org/wiki/Special:FilePath/Samsung_Galaxy_S22_logo.svg","http://dbpedia.org/resource/Category:Samsung_mobile_phones, http://dbpedia.org/resource/Category:Samsung_Galaxy, http://dbpedia.org/resource/Category:Mobile_phones_with_stylus, http://dbpedia.org/resource/Category:Flagship_smartphones, http://dbpedia.org/resource/Category:Mobile_phones_introduced_in_2022, http://dbpedia.org/resource/Category:Mobile_phones_with_8K_video_recording, http://dbpedia.org/resource/Category:Mobile_phones_with_multiple_rear_cameras, http://dbpedia.org/resource/Category:Android_(operating_system)_devices",70028351,1124966770,"http://dbpedia.org/resource/Qi_(standard), http://dbpedia.org/resource/Qualcomm, http://dbpedia.org/resource/Samsung_Electronics, http://dbpedia.org/resource/Samsung_Galaxy, http://dbpedia.org/resource/Samsung_Galaxy_Note_20, http://dbpedia.org/resource/Samsung_Galaxy_Note_series, http://dbpedia.org/resource/Samsung_Galaxy_S21, http://dbpedia.org/resource/Samsung_Galaxy_S_series, http://dbpedia.org/resource/Samsung_Knox, http://dbpedia.org/resource/Satellite_navigation, http://dbpedia.org/resource/Near-field_communication, http://dbpedia.org/resource/BeiDou_Navigation_Satellite_System, http://dbpedia.org/resource/Benchmark_(computing), http://dbpedia.org/resource/Bluetooth, http://dbpedia.org/resource/Category:Samsung_mobile_phones, http://dbpedia.org/resource/List_of_Qualcomm_Snapdragon_processors, http://dbpedia.org/resource/Verizon, http://dbpedia.org/resource/ESIM, http://dbpedia.org/resource/Inductive_charging, http://dbpedia.org/resource/Interpolation_(computer_graphics), http://dbpedia.org/resource/1080p, http://dbpedia.org/resource/Megapixel, http://dbpedia.org/resource/GLONASS, http://dbpedia.org/resource/GPS, http://dbpedia.org/resource/Galaxy_Unpacked, http://dbpedia.org/resource/Galileo_(satellite_navigation), http://dbpedia.org/resource/Geekbench, http://dbpedia.org/resource/Genshin_Impact, http://dbpedia.org/resource/NTT_Docomo, http://dbpedia.org/resource/Android_(operating_system), http://dbpedia.org/resource/Android_12, http://dbpedia.org/resource/Android_13, http://dbpedia.org/resource/Smartphone, http://dbpedia.org/resource/Category:Samsung_Galaxy, http://dbpedia.org/resource/Category:Mobile_phones_with_stylus, http://dbpedia.org/resource/Stylus_(computing), http://dbpedia.org/resource/Pressure_sensor, http://dbpedia.org/resource/8K_resolution, http://dbpedia.org/resource/Wi-Fi_7, http://dbpedia.org/resource/Display_aspect_ratio, http://dbpedia.org/resource/Dolby_Atmos, http://dbpedia.org/resource/HDR10+, http://dbpedia.org/resource/3G, http://dbpedia.org/resource/4G, http://dbpedia.org/resource/5G, http://dbpedia.org/resource/720p, http://dbpedia.org/resource/AKG_(company), http://dbpedia.org/resource/ARM_Cortex-A510, http://dbpedia.org/resource/ARM_Cortex-X2, http://dbpedia.org/resource/Always_on_Display, http://dbpedia.org/resource/2G, http://dbpedia.org/resource/4K_resolution, http://dbpedia.org/resource/Barometer, http://dbpedia.org/resource/Proximity_sensor, http://dbpedia.org/resource/RGB_color_model, http://dbpedia.org/resource/Refresh_rate, http://dbpedia.org/resource/Au_(mobile_phone_company), http://dbpedia.org/resource/Category:Flagship_smartphones, http://dbpedia.org/resource/Category:Mobile_phones_introduced_in_2022, http://dbpedia.org/resource/Category:Mobile_phones_with_8K_video_recording, http://dbpedia.org/resource/Category:Mobile_phones_with_multiple_rear_cameras, http://dbpedia.org/resource/Fingerprint_sensor, http://dbpedia.org/resource/Phablet, http://dbpedia.org/resource/AMOLED, http://dbpedia.org/resource/ARM_Cortex-A710, http://dbpedia.org/resource/Category:Android_(operating_system)_devices, http://dbpedia.org/resource/Accelerometer, http://dbpedia.org/resource/Adreno, http://dbpedia.org/resource/High_Efficiency_Image_File_Format, http://dbpedia.org/resource/Autofocus, http://dbpedia.org/resource/NanoSIM, http://dbpedia.org/resource/USB-C, http://dbpedia.org/resource/IEEE_802.11ax, http://dbpedia.org/resource/One_UI, http://dbpedia.org/resource/Random-access_memory, http://dbpedia.org/resource/Magnetometer, http://dbpedia.org/resource/Slate_phone, http://dbpedia.org/resource/USB_hardware, http://dbpedia.org/resource/Universal_Flash_Storage, http://dbpedia.org/resource/Variable_refresh_rate, http://dbpedia.org/resource/Ultra-wideband, http://dbpedia.org/resource/Exynos, http://dbpedia.org/resource/F-number, http://dbpedia.org/resource/Gyroscope, http://dbpedia.org/resource/IP_code, http://dbpedia.org/resource/Lithium_polymer_battery, http://dbpedia.org/resource/Fingerprint_scanner, http://dbpedia.org/resource/8K_video, http://dbpedia.org/resource/Hall_sensor, http://dbpedia.org/resource/Samsung_Galaxy_Note20, http://dbpedia.org/resource/Samsung_Galaxy_SmartTag+, http://dbpedia.org/resource/IEEE_802.12, http://dbpedia.org/resource/AMD_RDNA_2","https://semiconductor.samsung.com/image-sensor/mobile-image-sensor/isocell-hm3/, https://www.galaxys22usermanual.com/, https://www.samsung.com/global/galaxy/galaxy-s22-ultra/, https://www.samsung.com/global/galaxy/galaxy-s22/, https://highkrave.com/samsung-s22-ultra/, https://semiconductor.samsung.com/image-sensor/mobile-image-sensor/isocell-gn5/","http://www.wikidata.org/entity/Q110800451, http://ar.dbpedia.org/resource/سامسونج_جالكسي_إس_22, http://de.dbpedia.org/resource/Samsung_Galaxy_S22, http://es.dbpedia.org/resource/Samsung_Galaxy_S22, http://fa.dbpedia.org/resource/سامسونگ_گلکسی_اس۲۲, http://fi.dbpedia.org/resource/Samsung_Galaxy_S22, http://fr.dbpedia.org/resource/Samsung_Galaxy_S22, http://id.dbpedia.org/resource/Samsung_Galaxy_S22, http://it.dbpedia.org/resource/Samsung_Galaxy_S22, http://ja.dbpedia.org/resource/Samsung_Galaxy_S22, http://kn.dbpedia.org/resource/ಸ್ಯಾಮ್‍ಸಂಗ್_ಗ್ಯಾಲಕ್ಸಿ_ಎಸ್೨೨, http://ko.dbpedia.org/resource/삼성_갤럭시_S22, http://pl.dbpedia.org/resource/Samsung_Galaxy_S22, http://ru.dbpedia.org/resource/Samsung_Galaxy_S22, http://sah.dbpedia.org/resource/Samsung_Galaxy_S22, http://simple.dbpedia.org/resource/Samsung_Galaxy_S22, http://uk.dbpedia.org/resource/Samsung_Galaxy_S22, http://uz.dbpedia.org/resource/Samsung_Galaxy_S22_Ultra, http://vi.dbpedia.org/resource/Samsung_Galaxy_S22, http://zh.dbpedia.org/resource/三星Galaxy_S22, https://global.dbpedia.org/id/GDRLV","http://dbpedia.org/resource/ESIM, http://dbpedia.org/resource/NanoSIM, Single SIM or Hybrid Dual SIM in dual stand-by",yes,Dolby Atmos stereo speakers tuned by AKG,yes,1800.0,"http://dbpedia.org/resource/Template:Android_smartphones, http://dbpedia.org/resource/Template:Clear, http://dbpedia.org/resource/Template:Convert, http://dbpedia.org/resource/Template:Na, http://dbpedia.org/resource/Template:Nbsp, http://dbpedia.org/resource/Template:Refimprove, http://dbpedia.org/resource/Template:Reflist, http://dbpedia.org/resource/Template:Resx, http://dbpedia.org/resource/Template:Short_description, http://dbpedia.org/resource/Template:Start_date_and_age, http://dbpedia.org/resource/Template:Ubl, http://dbpedia.org/resource/Template:Ya, http://dbpedia.org/resource/Template:Samsung_Galaxy_S, http://dbpedia.org/resource/Template:Samsung_phones, http://dbpedia.org/resource/Template:Infobox_mobile_phone",http://commons.wikimedia.org/wiki/Special:FilePath/Samsung_Galaxy_S22_logo.svg?width=300,None,"S22 , S22+ , S22 Ultra",Samsung Galaxy S22 logo.svg,http://dbpedia.org/resource/Samsung_Electronics,"http://dbpedia.org/resource/Samsung_Galaxy_Note_20, http://dbpedia.org/resource/Samsung_Galaxy_S21",2022-02-25,http://dbpedia.org/resource/Samsung_Galaxy_S_series,"Samsung Galaxy S22 Ultra is the New Note, The Epic Standard","*
*","سامسونج جالكسي إس 22 (بالإنجليزية: Samsung Galaxy S22)‏ هي عبارة عن سلسلة من الهواتف الذكية التي تعمل بنظام أندرويد، والتي تم تصميمها، تطويرها، تسويقها، وتصنيعها بواسطة سامسونج للإلكترونيات كجزء من سلسلة سامسونج جالكسي إس. تعمل بشكل جماعي كخَلَف لسلسلة سامسونج جالكسي إس 21. تاريخ الإصدار 2022 فبراير, Das Samsung Galaxy S22, S22+ und Samsung Galaxy S22 Ultra sind Smartphones der Galaxy-S-Reihe des südkoreanischen Unternehmens Samsung Electronics. Alle drei Geräte wurden am 9. Februar 2022 der Öffentlichkeit präsentiert. Eine Besonderheit ist, dass in das Galaxy S22 Ultra erstmals der Stylus S-Pen integriert ist., Samsung Galaxy S22 es una serie de teléfonos inteligentes con sistema operativo Android 12 diseñados, desarrollados, fabricados y comercializados por Samsung Electronics como parte de su serie Samsung Galaxy S. ​Fue presentado en el evento Galaxy Unpacked de Samsung en 9 de febrero de 2022, está línea es el sucesor de las líneas Galaxy S21 y Galaxy Note 20., Samsung Galaxy S22 adalah serangkaian ponsel pintar berbasis Android yang dirancang, dikembangkan, diproduksi, dan dipasarkan oleh Samsung Electronics sebagai bagian dari seri Galaxy S-nya. Diluncurkan pada acara Galaxy Unpacked-nya Samsung pada 9 Februari 2022, seri ini menjadi penerus seri Galaxy S21 dan seri Galaxy Note 20., The Samsung Galaxy S22 is a series of Android-based smartphones designed, developed, manufactured, and marketed by Samsung Electronics as part of its Galaxy S series. Unveiled at Samsung's Galaxy Unpacked event on 9 February 2022. They collectively serve as the successor to the Samsung Galaxy S21 series. The first three smartphones were unveiled at Samsung's Galaxy Unpacked event on 9 February 2022. The S22 series consists of the base Galaxy S22 model, the plus Galaxy S22+ model, and the camera-note-focused Galaxy S22 Ultra model. The S22 Ultra serves as the official successor to the Samsung Galaxy Note20 series and Note lineup. There are numerous critical upgrades the phones possess over the previous models, in addition to improved specifications, an enhanced camera system supporting 8K video recording (7680×4320) at 24 frames per second, and a super-resolution zoom of 30–100x, for the ultra model. The three phones were released in the United States and Europe on 25 February 2022. The Galaxy S22, S22+, and S22 Ultra launch prices started at $799.99, $999.99, and $1199.99, respectively., Les Samsung Galaxy S22, Samsung Galaxy S22+ et Samsung Galaxy S22 Ultra sont des smartphones fonctionnant sous Android produits et vendus par Samsung Electronics en 2022, modèles de la 13e génération de la série haut de gamme des Galaxy S, présenté le 9 février 2022 à l'évenement Galaxy Unpacked. C'est le successeur du Samsung Galaxy S21 5G., Samsung Galaxy S22 è una linea di smartphone con sistema operativo Android, realizzata e progettata dalla Samsung Electronics della serie Samsung Galaxy S e presentata durante il Galaxy Unpacked il 9 febbraio 2022 assieme alla serie ., 삼성 갤럭시 S22(영어: Samsung Galaxy S22), 삼성 갤럭시 S22+(영어: Samsung Galaxy S22+), 삼성 갤럭시 S22 울트라(영어: Samsung Galaxy S22 Ultra)는 삼성전자가 갤럭시 S 시리즈의 일부로 설계, 개발, 제조, 판매하는 안드로이드 스마트폰 시리즈이다. 갤럭시 S21 시리즈와 갤럭시 노트 20 시리즈의 후속작이다., Samsung Galaxy S22（サムスン ギャラクシー エストゥエンティツー）は、サムスン電子がGalaxy Sシリーズとして設計・開発・製造・販売するAndroid搭載スマートフォンのシリーズである。Galaxy S21シリーズとGalaxy Note 20シリーズの後継機となる。, Samsung Galaxy S22 — линейка смартфонов на базе Android, разработанных, продаваемых и производимых компанией Samsung Electronics в рамках своей серии Galaxy S. Эта серия является преемником серий Galaxy S21 и Galaxy Note 20. Линейка была представлена на мероприятии Samsung Galaxy Unpacked 9 февраля 2022 года. Продажи начались 1 марта. Продажи в Российской Федерации были отменены., Samsung Galaxy S22 — лінійка смартфонів на базі Android, який розроблена, продається та виробляється Samsung Electronics в рамках своєї серії . Ця серія є наступником серій Galaxy S21 та Galaxy Note 20, останньої наступником є версія Ultra. Лінійка була представлена на заході Samsung 9 лютого 2022 року., 三星Galaxy S22（英語：Samsung Galaxy S22）是一款由三星電子設計、生產、銷售和製造的智慧型手機系列產品，是三星Galaxy S系列中的第11代，該系列為Galaxy S21和Galaxy Note 20的繼承產品，首次於2022年2月9日的三星Galaxy Unpack活动中亮相。",http://dbpedia.org/resource/Samsung_Galaxy,All models: 15W wireless,Rainbow,"USB-C 3.2, Bluetooth 5.3, A2DP, LE, Wi-Fi 802.12 7, dual-band /tri-band , Wi-Fi Direct, hotspot",http://dbpedia.org/resource/Always_on_Display,http://dbpedia.org/resource/Slate_phone,", Magnetometer, Accelerometer, Fingerprint scanner, Gyroscope, Proximity sensor, Barometer, Dual band GNSS, Hall sensor, Pressure sensor, S Pen, RGB light sensor","International models:, Japanese models:, SC-51C, SC-52C, SCG13, SCG14, SM-S901x, SM-S906x, SM-S908x",2,Original: Android 12 with One UI 4.1 Current: Android 13 with One UI 5.0,http://en.wikipedia.org/wiki/Samsung_Galaxy_S22?oldid=1124966770&ns=0,21557,2022-02-25,http://dbpedia.org/resource/Samsung_Electronics,http://dbpedia.org/resource/Android_12,http://en.wikipedia.org/wiki/Samsung_Galaxy_S22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
